"","Origin","Destination","year","N","corridor","z1","dejure_dummy","infants","deaths","birthplace_dummy","quality","cont_dummy","popS","popR","mstS","mstR","imports","exports","GDPS","GDPR","unempS","unempR","pvS","pvR","schoolyS","schoolyR","lifeexpectancyS","lifeexpectancyR","language_dummy"
"551","Peru","Argentina",0.3,551,41,8.39603230962512,0,1.69288078027531,-0.35306530898742,0,2,0,21.9834584320323,17.2357704174442,8.67350132900736,8.99078108367774,18.1739637910003,21.2934646242478,9.37347888086139,8.94314937033003,2.83402013150422,2.40287849675037,-0.631895786547441,-3.19124252831529,1.62884723999347,2.13389127209798,4.11354438478401,4.29026441872988,0
"552","Uruguay","Argentina",0.3,552,42,6.93457414752169,0,3.49586134083936,0.129183603725379,0,2,0,20.0855939623067,16.2231295892,5.46445038866541,6.31559080739489,17.3418632670505,16.8808946928136,11.1219161593439,7.43967478969844,2.80355262567154,1.26770809305685,-2.14225096912255,-2.85901745662196,1.77002939653427,2.03389442944561,4.37568940660509,4.12467578128028,0
"553","Venezuela","Argentina",0.3,553,43,5.666070717486,0,3.56879532904521,-0.14978486235593,0,3,0,20.1529213387652,15.068813501917,10.7396533839639,9.22561639277536,26.1033017876131,16.370404668616,9.52210065637425,7.92071030065149,2.22144766050397,0.359400029482551,-2.00792402790324,-2.47999427511908,2.2911039658482,2.19695565879347,4.31338529539029,4.36105692950377,0
"554","USA","Argentina",0.3,554,44,6.64547344440374,0,1.33788776324747,-0.496016694202153,0,2,1,18.3016152411777,15.4807202440544,7.54533701960971,9.36651288486125,16.3271088802486,11.9881254382237,7.00206679300908,10.024598083525,2.40548874475764,2.41174375585422,-3.22123798306679,-3.74990068577625,2.09734399453034,1.93542906210466,4.28045138825146,4.2563278771023,0
"555","Spain","Argentina",0.3,555,45,5.47350587873975,0,2.126941320961,1.81419688582868,0,3,0,21.5551786215368,18.3380978858016,8.29934638928522,9.91896664804826,15.6469607285076,21.5114351814888,10.8677528302011,7.88981335541419,1.37649905523117,2.5132277878592,-2.89094991256786,-0.436294408845832,1.93995770840594,1.73283317631837,4.20907777717081,4.35480736148199,0
"556","Canada","Argentina",0.3,556,46,6.75289991872565,0,5.11468896716284,0.835265379813917,0,2,1,16.9207537141746,15.8291969660446,7.86146086552352,7.06288471605496,18.8266926887267,19.3994700499165,8.36507495996437,6.51906565906545,1.73389838200535,1.51550939851598,-1.28867676225917,2.19997795390788,2.2266097371706,2.13358416134374,4.36850528906399,4.30807292686612,1
"557","America","Argentina",0.3,557,47,2.97192386174978,0,4.05709746487804,-0.496184292500374,0,2,0,15.2626358472153,17.0047829075266,10.0281736376191,10.3843632893476,16.6011908430686,18.075828341155,10.5053789115681,9.70581043084282,2.20075445209232,2.47588404930128,-0.66286228013682,-2.25452351686921,1.82779028246849,2.34101677435217,4.31679457614992,4.21120628271661,0
"558","Africa","Argentina",0.3,558,48,10.206822865963,0,0.931519572192893,0.633946924459875,0,2,0,19.0323362231793,15.2052080235507,8.229256942222,9.0241448738613,14.7526695366442,15.2372899799708,9.55938317650851,8.74563622536665,2.04877412859645,2.31095329992318,-1.45761720649791,-0.166663649943562,2.47491004226716,1.9709051892328,4.3120170777317,4.35577535342554,0
"559","Asia","Argentina",0.3,559,49,6.7725126105274,0,2.60580210485847,-0.0124547953648332,0,2,0,16.5248393457846,18.0671844708525,2.10087936813491,10.1838593942983,21.9337241343623,25.6635387352619,9.41022289991856,9.09397172968641,2.25789797744307,1.42628752950706,-2.04465824370125,-2.01415857285029,2.33633982418818,1.76275930036869,4.3089414560736,4.34229993060939,1
"560","Europe","Argentina",0.3,560,50,8.1841079047443,0,2.08942673206531,-0.422502744062005,0,3,1,18.0987017348294,15.2008647806329,8.37510240985508,7.4539470474457,18.6381811726663,15.5059742722901,8.39098110938073,7.71368730767789,2.50383165085257,0.974329073801128,-0.271191129403038,-0.129833088833932,2.14744660791298,2.09757771091617,4.3740490067145,4.15456495821576,1
"561","Oceania","Argentina",0.3,561,51,3.17944744072952,0,3.88090897922783,2.33569974797862,0,2,0,18.6580244017662,15.6157412925756,5.58198893592835,5.23100502137933,20.7393080671457,12.8378483375699,9.02774227044663,6.78710242596871,2.8250263704191,2.67192222963431,-2.6904380060153,-0.123260676887047,2.79656304671193,2.1304718589218,4.23048152737499,4.15808719440637,1
"562","Argentina","Bolivia",0.3,562,52,5.60795846244675,0,-3.13803862204908,2.01944063507489,0,2,1,19.0937963723843,17.5900909108092,9.38730444320914,0.358738738834168,14.7182647838146,15.7912817032688,9.75945919577057,8.21639035006714,1.91897081160816,1.24911703107498,-0.203958470640969,0.390734401501448,1.85281786007167,2.03834768164451,4.13415051841235,4.39691013140711,0
"563","Brazil","Bolivia",0.3,563,53,4.61104137429087,0,3.73760523280758,-0.153376253260586,0,2,0,15.96770365212,18.535433360537,7.00623221643057,1.86461393030835,19.1812037855471,21.1551357848068,9.79053104796146,8.23992526898432,1.77064881524919,2.72468482638295,0.355669433403871,-0.682825052332523,2.47441646663326,2.02409636833312,4.45357979074835,4.34379208488242,1
"564","Chile","Bolivia",0.3,564,54,5.56584067097861,0,5.27504423494699,-0.238861784554757,0,3,0,16.1566167416665,16.8379267122105,9.17757036544643,10.8136682847359,15.7103510922459,15.8177237034878,8.40557593692914,9.05397359313499,2.31328652108556,1.38940789900109,-2.76461659791393,-3.76064219248787,2.22928976489978,1.58679575223622,4.25203546571167,4.27273128133603,0
"565","Colombia","Bolivia",0.3,565,55,2.5133323052319,0,2.75737052882678,1.92736386603833,0,3,0,17.1812845064166,16.4189670043566,13.8353329250474,3.69783787531914,15.7907677868306,13.5977760398801,8.89529321700977,8.60611231522766,1.75169064102864,1.74849886202646,0.60639577290949,-0.711021218368316,2.32014275507478,2.09406186124906,4.20314402693278,4.34431514818551,0
"566","Ecuador","Bolivia",0.3,566,56,8.5744757751035,0,1.66144605324007,1.8305533291829,0,2,0,18.4321924901008,17.8135469251437,6.28517792779901,11.6778976034776,12.5818070548752,18.7656140209203,6.25848951871464,8.7605705482928,1.84751393534475,1.49052930199015,-1.91714326614269,-3.55177082768588,1.85319300587565,2.24162797239779,4.10877897521086,4.28893354668213,1
"567","Paraguay","Bolivia",0.3,567,57,6.30831913417177,0,1.28452066789693,0.312270967463402,0,2,0,19.5234671710072,16.585662624559,8.42677968281771,7.3221980314081,21.0215095471152,13.8780462877796,8.51948073909533,6.39592646326737,1.76024980420273,1.50515057476717,-0.235427743611571,-2.68230412608909,2.04748596529024,1.96071447321028,4.392516134856,4.3502267884614,1
"568","Peru","Bolivia",0.3,568,58,-0.607284824208579,0,1.75053440179054,0.289887157344449,0,3,0,12.6272223966701,17.4598862329962,10.8820807593347,6.78360266330444,17.5541461005504,16.5766390936344,8.39382585209413,8.73914236790176,1.71077661960004,2.10628020716566,-3.56745125174837,-4.78970358709172,2.16424335886464,2.28343765023919,4.18856269449439,4.29799863071583,1
"569","Uruguay","Bolivia",0.3,569,59,5.97813978468752,0,-1.12154604977948,1.46178929297651,0,3,1,16.5151803450562,17.3960515265754,5.50979856708129,10.8145682593441,18.1470113581185,16.4152954964028,10.0517671793062,8.39840369889574,2.26369262594072,1.96294339260167,-0.329733536149401,-1.58698305359204,1.90317574522638,1.94605473647733,4.25410397292189,4.14422413679944,0
"570","Venezuela","Bolivia",0.3,570,60,8.95590661190768,1,3.68102151553581,0.657333491791813,0,2,0,16.2446182790351,15.54928906708,7.56021596394414,8.80410106034824,16.0739915667104,22.7562130848399,8.89123016749372,8.01079219288297,1.62594509998013,3.09168485364803,0.957139784055435,0.149932175827629,2.10252585919902,2.42995937731077,4.34588154970179,4.20861584771891,0
"571","USA","Bolivia",0.3,571,61,7.79661562437434,0,-0.217736865541308,0.134610892742881,0,2,1,18.7719698199931,17.460137703805,5.22662468154764,1.91371279978644,16.0661854174098,17.9287412351711,8.20531861070874,7.89513589388264,2.85971244466812,1.39248722989339,0.830720940834952,-0.61332856832584,1.81566141849587,1.94707194845769,4.34971311266348,4.37098071125253,1
"572","Spain","Bolivia",0.3,572,62,5.93780062197786,0,-0.0357946475520834,2.09212969181872,0,3,1,17.2101883112761,16.9174069330608,7.58800821666086,10.1336824984189,18.536357148465,14.1854651785856,10.2332065950834,9.50573937578976,1.33606117969447,1.51965815385874,1.22155966659245,-0.175274287150713,1.89666217006474,2.36865000678053,4.30790919808076,4.33188656256712,1
"573","Canada","Bolivia",0.3,573,63,5.94237382120413,0,-1.03603795796252,2.69435982887994,0,2,0,20.2945581856233,17.3894246795571,12.804742497401,7.64030459939562,18.8480264822628,20.6024450489776,9.24446778056846,8.36677188290212,2.76454435688989,2.15047915351455,1.1222310586211,-0.936938910586557,2.09906164982735,1.78390062411078,4.33244080008411,4.36756149726432,1
"574","America","Bolivia",0.3,574,64,8.70256452690805,0,0.448882387154679,-0.580053915554991,0,3,0,20.9961507603877,20.2302234012008,13.786776958941,4.08834721540036,18.5001927768602,16.1514712183184,8.9859588430839,10.2229258569193,2.03869673682682,1.53267515693498,-0.715995523898978,0.397967479776389,2.4936368163886,1.60597323857643,4.35472794634598,4.31601323822094,1
"575","Africa","Bolivia",0.3,575,65,6.12056857296784,0,2.39583622417921,0.734405677163564,0,2,0,20.3468854461851,16.7415852828976,6.02363029231243,12.9283045899726,17.3560428804326,17.3305857258189,8.51217100395597,9.07403105404905,2.90060753817873,1.58984995185876,-1.26164071705611,-2.56087871066629,2.09130606830306,1.88198057236459,4.38772609016817,4.25459074025678,1
"576","Asia","Bolivia",0.3,576,66,8.49392948281104,0,1.58051287696088,-0.150665885854143,0,3,1,19.6293025512896,17.406690021763,4.78017589015765,8.74315744343397,17.278050187586,23.0911693288509,9.29663305171462,8.13213225317806,2.36076252214336,1.80753665721696,-1.12478546383284,-1.99172181650274,2.0651461602163,2.06742603371489,4.28173300911979,4.28132044617673,0
"577","Europe","Bolivia",0.3,577,67,2.0644004048731,1,4.38194580224208,0.930301827909469,0,2,1,18.0146068123155,16.8301474487179,3.08465258755154,4.02945609307447,17.1149153621325,16.1439928193969,9.07941880241113,8.42034461019754,2.07962066911066,2.35672639900466,-0.336586114331093,-0.727360077804696,1.96969965896917,2.3525507385198,4.16676693371168,4.35939508283624,0
"578","Oceania","Bolivia",0.3,578,68,6.43068081589534,0,1.45193374694681,-0.237452845133375,0,2,1,18.4546338756396,16.1928365689376,7.53417599819725,11.6654091539066,16.1689300115329,21.4562654727317,8.9361493102579,8.84708775127281,1.9069505871752,1.97343081373645,0.208072179799934,-1.37427382793096,1.88357943158805,1.75085596349516,4.23130501209092,4.31843915794682,1
"579","Argentina","Bolivia",0.3,579,69,6.12295565837331,0,4.34746282242655,1.65638425044393,0,2,1,16.7554456764445,14.1661768392259,9.09029166344245,12.6969024775121,19.4037132353532,22.6431589833625,7.94653773325021,8.64691866862122,2.24025596767938,2.54376698973395,-0.017012770069359,-0.74204267634554,1.96416958118346,2.02115264036139,4.32834209295006,4.36871417291557,0
"580","Brazil","Bolivia",0.3,580,70,9.27152202457076,0,2.53969743193225,2.87882752098596,0,1,0,16.9368979144832,16.4565751719787,9.20449243556971,14.9729561509521,17.6775571030244,18.1844690367799,8.17906343800346,7.61264193975449,2.79937885726896,2.47706213313471,-1.34747546537434,1.47464293306117,2.48470834456933,1.82780808567339,4.15887942831199,4.181379926279,0
"581","Chile","Bolivia",0.3,581,71,4.65327088826579,0,6.79495651564385,-0.701303324490205,0,2,0,17.2279762832838,17.1708800718793,8.58367672058951,5.39776308241585,18.2760035867576,16.6003754782926,8.29169429318775,7.68653240186109,1.76100809481546,1.77364835552714,-1.22388419772321,-2.58984245327999,2.13780796695409,2.2752485052457,4.29639486481103,4.37896623591225,0
"582","Colombia","Bolivia",0.3,582,72,6.38119658788478,0,3.63722249766175,-1.75404226028891,0,2,0,16.8829034855863,16.7950352993486,9.40456050891581,5.42641001723242,16.789768599179,16.0081110815273,8.31621978153474,8.62181524689617,2.00999327359641,2.21381513422799,0.31769080030713,-1.07740489707104,1.70504375044676,2.20858414682895,4.30811028288057,4.34547948807859,1
"583","Ecuador","Bolivia",0.3,583,73,4.00565776640777,1,-1.59541176006221,-0.323368043282442,0,1,0,18.9609968001973,17.220761104714,6.6448161089428,6.56880434151294,21.1524195490501,13.7034215284189,8.11934617979169,9.38583484126726,1.88693919835995,1.39473275528612,-1.62387789210373,0.369883784792747,1.49749735341551,1.78316497623513,4.38026183899297,4.32327503548493,1
"584","Paraguay","Bolivia",0.3,584,74,5.03848316699913,0,2.57644151234282,-0.104229408371927,0,2,0,14.9035346191883,16.6854353166586,9.8904079279615,6.78933497716742,14.9578770825753,18.4631620852544,9.56765525965306,7.46575946157671,1.17017733857726,1.43516016428283,-1.17460542306298,1.07532021965932,1.90253669954806,2.63330439279896,4.32730135046312,4.26685228025358,0
"585","Peru","Bolivia",0.3,585,75,4.26964183892825,0,3.06288796756207,2.01413613886309,0,1,0,20.6693067436076,16.1025884089547,7.09583182081905,6.74290489268622,20.8239595283661,15.3379609291955,11.1298061119605,8.3348847981873,2.34618810882078,1.77076385782132,-0.979089532781342,-0.0440990710403151,1.61927960920327,1.78851049349664,4.33404893448616,4.28511401885033,0
"586","Uruguay","Bolivia",0.3,586,76,8.72061718457878,0,4.31754384993072,-0.0885416345955748,0,2,1,18.5727090532897,18.0431981711288,8.20313625988852,7.7659412901645,20.3772912065572,15.5077750053441,8.41086367538145,7.13836192563355,2.20108133516262,1.10471710070292,-0.216370525580847,-1.92361028553661,2.25455677989004,1.94977605016526,4.23385724756315,4.23999827303584,0
"587","Venezuela","Bolivia",0.3,587,77,8.3413459698481,0,0.286070703436915,1.20509060685998,0,2,1,20.2087191165796,18.2588862341216,10.6320051507915,8.06632876048948,16.4104804722658,21.0506061413789,9.34771889535729,7.87014962357282,2.66263026034995,2.0851266004525,0.169306150631402,0.0748427529792683,2.06975219166916,2.06143610077369,4.34004696483107,4.23890638073464,1
"588","USA","Bolivia",0.3,588,78,4.02222513497087,1,2.64112947842473,0.372580991510075,0,2,0,21.5161117409715,15.3648466301946,11.3001114283197,11.4630691219121,19.4250584925257,22.5543286016477,10.0346386442196,8.42720422022252,2.6471638910456,1.47024897281276,0.255623920007275,-4.90586423891383,1.9727911989515,1.50491155739786,4.29920776895325,4.23311203880619,1
"589","Spain","Bolivia",0.3,589,79,6.19512989326133,0,0.393989041817004,0.65467962132799,0,3,1,15.8682689520169,16.1975783856252,11.4428025790697,7.81447428141377,19.1351188233711,18.6971818806822,10.9282225701117,8.51933167114052,1.88041853904679,1.75861472847886,-0.714374192742372,0.601847076063413,1.83965740149254,2.05797796463974,4.28056919621381,4.2458544741962,1
"590","Canada","Bolivia",0.3,590,80,1.34439011132455,0,3.97152150655911,-0.177909613149106,0,2,0,18.0999842167197,16.5179336560068,8.91304848486121,4.01232519277135,16.9346271990274,16.4774262774004,5.81089188735852,9.09982027948623,1.82972970728062,1.92074431268589,-0.606474582022988,-1.68323814232912,1.93213721582849,2.20575190035071,4.28461741506121,4.28847115305726,1
"591","America","Bolivia",0.3,591,81,1.96962181673697,0,1.51623957189146,1.55210072518397,0,2,1,18.5445280008097,17.1693592458502,11.2562728342771,12.7973980343118,17.9661604369149,13.1413390297956,9.34410068395457,7.15449890193569,2.3596889219037,1.52092441206276,-0.137874198250066,-1.9904806017207,1.52324009031166,1.94303102456384,4.37152727211864,4.3380701693737,1
"592","Africa","Bolivia",0.3,592,82,7.16036915741203,0,2.28873126820418,1.70316167012185,1,3,0,19.1134718768874,16.6441822405247,8.03618170241757,6.95958507540736,16.594907807674,17.4861547336579,7.80902559898849,9.30731899017833,2.46334908352436,2.50957000135971,0.185542649119934,-0.18568269772721,1.80128840146894,2.17660952064342,4.44216316260766,4.22971158178161,0
"593","Asia","Bolivia",0.3,593,83,6.4439781640895,0,0.219510306333809,0.766161594414919,0,2,0,20.0309974237328,17.8442358581424,2.34290897239355,11.4960730161149,17.7576169772033,18.3645574826775,9.11463210491445,7.38112544319421,2.90124804262763,1.3122732971112,-1.73005605955236,-1.94351315400274,2.61427046466693,1.79926629883314,4.10918487860018,4.28189850262231,0
"594","Europe","Bolivia",0.3,594,84,8.10631801734222,0,0.602979289294352,0.079476119687558,0,2,1,16.2355721336452,17.047676385209,5.52256712581511,7.46017843760731,16.4315206405055,16.178083486346,8.93561498558979,8.16095463983051,2.58405025014492,1.23838880381232,0.824337050224202,-1.08870657507061,2.75637079619646,1.75409687378136,4.30467644582055,4.30970530962534,1
"595","Oceania","Bolivia",0.3,595,85,2.63085794399653,0,-1.99667166479431,1.50055755642794,0,3,1,16.5597233203352,15.5184268544454,8.80095192313667,6.92715172514152,18.5867455202859,16.6208766727404,8.17676421327803,7.60610054845905,1.82251204549024,1.82751303042448,0.278369123184147,-3.29673416756238,2.08499302107766,2.18587718200392,4.16765284194069,4.22904246275374,0
"596","Argentina","Bolivia",0.3,596,86,5.67065317315939,1,-1.19137804400389,0.739042946941803,0,3,0,18.8476245949695,15.836701697156,8.82028235060269,7.69553403470482,21.971575057616,18.9201776733614,9.49485268110375,7.70186211719565,1.6208728788545,2.39979622826604,-2.65268158523148,0.364393055494827,2.52274625407873,1.72402881349171,4.39568584056702,4.24073425242326,1
